Year,Season,Climate,City,Country,Age,Sex,thermal_preference,thermal_comfort,SET,air_temp_c,air_temp_f,operative_temp_c,air_velocity_ms,air_velocity_fpm
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.88,29,84.2,NA,0.02,3.94
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.88,29,84.2,NA,0.02,3.94
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.88,29,84.2,NA,0.02,3.94
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,28.57,29,84.2,NA,0.02,3.94
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.58,30.3,86.5,NA,0.85,167.32
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.58,30.3,86.5,NA,0.85,167.32
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.13,30.3,86.5,NA,0.85,167.32
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.58,30.3,86.5,NA,0.85,167.32
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,warmer,NA,26.68,29.8,85.6,NA,0.7,137.8
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,25.4,29.8,85.6,NA,0.7,137.8
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.43,29.8,85.6,NA,0.7,137.8
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.48,29.2,84.6,NA,0.04,7.87
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,28.24,29.2,84.6,NA,0.04,7.87
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,18.29,27.6,81.7,NA,0.62,122.05
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,18.68,27.6,81.7,NA,0.62,122.05
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,18.49,27.6,81.7,NA,0.62,122.05
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,18.49,27.6,81.7,NA,0.62,122.05
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.43,30.3,86.5,NA,0.85,167.32
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,30.62,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,30.05,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,30.05,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.82,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.46,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,30.05,28.9,84,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,35.42,33.2,91.8,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,35.76,33.2,91.8,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,35.88,33.2,91.8,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,35.88,33.2,91.8,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,35.88,33.2,91.8,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,27.12,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.73,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.73,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,27.44,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,27.25,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,27.25,27.1,80.8,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,29.88,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,30.25,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,30.25,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,30.36,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,30.25,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,30.19,29.3,84.7,NA,0.13,25.59
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,28.29,31,87.8,NA,0.9,177.17
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,28.29,31,87.8,NA,0.9,177.17
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,28.16,31,87.8,NA,0.9,177.17
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,28.29,31,87.8,NA,0.9,177.17
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,28.16,31,87.8,NA,0.9,177.17
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,31.09,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,29.27,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,29.62,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,29.62,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,29.62,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,29.62,29.4,84.9,NA,0.05,9.84
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.16,29.4,84.9,NA,0.95,187.01
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.3,29.4,84.9,NA,0.95,187.01
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,29.08,29.4,84.9,NA,0.95,187.01
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.66,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,29.66,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,29.3,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,warmer,NA,29.96,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.66,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,29.66,28.3,82.9,NA,0.01,1.97
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.98,27.1,80.8,NA,0.06,11.81
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,26.98,27.1,80.8,NA,0.06,11.81
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.09,26.7,80.1,NA,0.1,19.69
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,warmer,NA,27.42,26.7,80.1,NA,0.1,19.69
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,27.75,27,80.6,NA,0.18,35.43
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.75,27,80.6,NA,0.18,35.43
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.75,27,80.6,NA,0.18,35.43
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,27.75,27,80.6,NA,0.18,35.43
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,warmer,NA,24.82,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.82,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,25.27,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,24.82,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.82,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,25.27,26.3,79.3,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,27.46,26.7,80.1,NA,0.07,13.78
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,27.46,26.7,80.1,NA,0.07,13.78
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,27.72,26.5,79.7,NA,0.06,11.81
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,warmer,NA,25.48,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,24.71,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.71,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.71,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.71,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,25.48,26.6,79.9,NA,0.47,92.52
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.79,26.5,79.7,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.79,26.5,79.7,NA,0.12,23.62
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,26.16,26.5,79.7,NA,0.19,37.4
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,26.16,26.5,79.7,NA,0.19,37.4
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,29.75,32.3,90.1,NA,0.66,129.92
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,30.4,32.3,90.1,NA,0.66,129.92
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,32.26,32.3,90.1,NA,0.66,129.92
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,30.4,32.3,90.1,NA,0.66,129.92
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,32.6,33.7,92.7,NA,0.78,153.54
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,no change,NA,32.6,33.7,92.7,NA,0.78,153.54
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,32.6,33.7,92.7,NA,0.78,153.54
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,33.02,33.4,92.1,NA,0.53,104.33
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,33.02,33.4,92.1,NA,0.53,104.33
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,32.1,33.4,92.1,NA,0.53,104.33
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.96,33.4,92.1,NA,0.53,104.33
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,31.82,33.4,92.1,NA,0.53,104.33
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,27.31,26.5,79.7,NA,0.06,11.81
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.36,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,31.73,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,30.9,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,31.73,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.05,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.51,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.36,34,93.2,NA,1.43,281.5
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,32.35,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,32.35,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,32.69,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,32.49,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,32.69,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,31.92,33,91.4,NA,0.64,125.98
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,25,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.57,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,24.57,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Female,cooler,NA,25.35,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,25,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.57,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,24.57,25.8,78.4,NA,0.27,53.15
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,23.9,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,24.33,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,23.9,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,24.33,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,no change,NA,23.9,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,23.9,24,75.2,NA,0.25,49.21
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,24.8,25.8,78.4,NA,0.29,57.09
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,cooler,NA,24.8,25.8,78.4,NA,0.29,57.09
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,24.8,25.8,78.4,NA,0.29,57.09
2012,Spring,Tropical wet savanna,Chennai,India,NA,Male,warmer,NA,24.19,25.8,78.4,NA,0.29,57.09
